vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,region,country,population,density,make_name,make_type
695,Roadbike,550,1993,CB,White,3/7/2022,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
696,Moped,613,2011,DD50,Red,4/3/2022,107,Taranaki,New Zealand,127300,17.55,SYM,Standard
697,Roadbike,611,2011,AN125,Black,3/9/2022,102,Auckland,New Zealand,1695200,343.09,Suzuki,Standard
698,Moped,585,2011,JM STAR SUNNY 50,Red,11/12/2021,114,Canterbury,New Zealand,655000,14.72,Moped,Standard
699,Moped,636,2008,VINO,Black,3/13/2022,103,Waikato,New Zealand,513800,21.5,Yamaha,Standard
700,Roadbike,611,2001,DR,Blue,12/6/2021,109,Wellington,New Zealand,543500,67.52,Suzuki,Standard
701,Moped,636,2013,YW50,Black,1/19/2022,102,Auckland,New Zealand,1695200,343.09,Yamaha,Standard
702,Tractor,621,2013,VALTRA N92,Red,11/4/2021,101,Northland,New Zealand,201500,16.11,Tractor,Standard
703,Moped,550,1988,DJ1,White,1/13/2022,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
704,Roadbike,550,2014,GLH,Blue,3/7/2022,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
705,Moped,550,2007,TODAY 50,Red,10/19/2021,104,Bay of Plenty,New Zealand,347700,28.8,Honda,Standard
706,Roadbike,561,2014,EX,White,3/28/2022,102,Auckland,New Zealand,1695200,343.09,Kawasaki,Standard
707,Moped,617,2014,GRIDO,Black,1/25/2022,103,Waikato,New Zealand,513800,21.5,TNT Motor,Standard
708,Moped,617,2015,OTTO,Black,3/14/2022,102,Auckland,New Zealand,1695200,343.09,TNT Motor,Standard
709,Roadbike,515,2006,XB12R,Black,2/20/2022,102,Auckland,New Zealand,1695200,343.09,Buell,Standard
710,Roadbike,611,2010,DR650SE,White,3/24/2022,102,Auckland,New Zealand,1695200,343.09,Suzuki,Standard
711,Roadbike,550,2012,CT,Red,2/1/2022,103,Waikato,New Zealand,513800,21.5,Honda,Standard
712,Moped,594,2013,ZIP,Black,3/27/2022,109,Wellington,New Zealand,543500,67.52,Piaggio,Standard
713,Roadbike,629,2013,PX,Red,10/9/2021,102,Auckland,New Zealand,1695200,343.09,Vespa,Standard
714,Moped,611,2013,UZ,Silver,4/1/2022,114,Canterbury,New Zealand,655000,14.72,Suzuki,Standard
715,Roadbike,636,2006,YZF-R6V,Red,11/11/2021,105,Gisborne,New Zealand,52100,6.21,Yamaha,Standard
716,Roadbike,594,2014,VESPA,White,1/31/2022,102,Auckland,New Zealand,1695200,343.09,Piaggio,Standard
717,Roadbike,554,2014,GV650,Black,3/8/2022,103,Waikato,New Zealand,513800,21.5,Hyosung,Standard
718,Roadbike,636,2014,XJ6,White,3/19/2022,102,Auckland,New Zealand,1695200,343.09,Yamaha,Standard
719,Moped,593,2015,LIGERO,Black,12/29/2021,101,Northland,New Zealand,201500,16.11,PGO,Standard
720,Utility,540,2001,COURIER,Blue,3/6/2022,115,Otago,New Zealand,246000,7.89,Ford,Standard
721,Utility,540,2001,COURIER,Green,12/7/2021,111,Nelson,New Zealand,54500,129.15,Ford,Standard
722,Utility,587,2001,NAVARA,Silver,12/21/2021,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
723,Saloon,619,1991,CYNOS,Green,2/17/2022,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
724,Utility,587,2001,NAVARA,Blue,12/27/2021,103,Waikato,New Zealand,513800,21.5,Nissan,Standard
725,Stationwagon,587,1992,AVENIR,Blue,10/8/2021,115,Otago,New Zealand,246000,7.89,Nissan,Standard
726,Utility,587,2001,NAVARA,Silver,2/15/2022,101,Northland,New Zealand,201500,16.11,Nissan,Standard
727,Saloon,540,2001,MONDEO,Gold,12/3/2021,116,Southland,New Zealand,102400,3.28,Ford,Standard
728,Saloon,580,2000,LANCER,White,12/29/2021,103,Waikato,New Zealand,513800,21.5,Mitsubishi,Standard
729,Stationwagon,580,2001,PAJERO,Silver,2/14/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
730,Saloon,548,2001,VX COMMODORE,Red,11/9/2021,102,Auckland,New Zealand,1695200,343.09,Holden,Standard
731,Stationwagon,610,1995,IMPREZA,Red,1/19/2022,102,Auckland,New Zealand,1695200,343.09,Subaru,Standard
732,Utility,540,2001,COURIER,White,1/16/2022,105,Gisborne,New Zealand,52100,6.21,Ford,Standard
733,Saloon,587,1994,SUNNY,Blue,4/1/2022,109,Wellington,New Zealand,543500,67.52,Nissan,Standard
734,Saloon,587,1991,PRIMERA,Black,10/8/2021,115,Otago,New Zealand,246000,7.89,Nissan,Standard
735,Stationwagon,619,2001,PREVIA,Silver,10/21/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
736,Stationwagon,619,1996,HILUX,Blue,12/21/2021,104,Bay of Plenty,New Zealand,347700,28.8,Toyota,Standard
737,Utility,619,2001,HILUX,Silver,12/22/2021,104,Bay of Plenty,New Zealand,347700,28.8,Toyota,Standard
738,Stationwagon,540,1996,FREDA,Red,3/15/2022,102,Auckland,New Zealand,1695200,343.09,Ford,Standard
739,Utility,576,2001,BOUNTY,White,12/5/2021,115,Otago,New Zealand,246000,7.89,Mazda,Standard
740,Saloon,587,1994,SKYLINE,Grey,1/31/2022,105,Gisborne,New Zealand,52100,6.21,Nissan,Standard
741,Utility,540,2001,COURIER,Blue,1/25/2022,102,Auckland,New Zealand,1695200,343.09,Ford,Standard
742,Stationwagon,619,1994,EMINA,Green,1/14/2022,105,Gisborne,New Zealand,52100,6.21,Toyota,Standard
743,Saloon,619,1994,CERES,Silver,11/26/2021,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
744,Saloon,540,2001,FALCON,Gold,12/19/2021,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
745,Other Truck,531,2001,DELTA,White,10/17/2021,102,Auckland,New Zealand,1695200,343.09,Daihatsu,Standard
746,Saloon,587,1993,SKYLINE,Black,3/17/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
747,Utility,540,2001,COURIER,Blue,3/24/2022,109,Wellington,New Zealand,543500,67.52,Ford,Standard
748,Saloon,580,1996,LANCER,Red,12/10/2021,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
749,Saloon,580,1994,LANCER,White,12/5/2021,114,Canterbury,New Zealand,655000,14.72,Mitsubishi,Standard
750,Light Van,550,2001,CRV,Green,11/1/2021,109,Wellington,New Zealand,543500,67.52,Honda,Standard
751,Saloon,587,1992,PRIMERA,Grey,12/2/2021,114,Canterbury,New Zealand,655000,14.72,Nissan,Standard
752,Stationwagon,548,2001,ZAFIRA,Red,11/16/2021,102,Auckland,New Zealand,1695200,343.09,Holden,Standard
753,Hatchback,576,2001,323,Blue,12/6/2021,102,Auckland,New Zealand,1695200,343.09,Mazda,Standard
754,Hatchback,550,2001,CIVIC,Red,3/24/2022,103,Waikato,New Zealand,513800,21.5,Honda,Standard
755,Stationwagon,619,1995,SCEPTER,Red,3/20/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
756,Hatchback,619,2001,COROLLA,Red,3/31/2022,104,Bay of Plenty,New Zealand,347700,28.8,Toyota,Standard
757,Saloon,587,1995,PULSAR,Blue,3/23/2022,106,Hawke's Bay,New Zealand,182700,12.92,Nissan,Standard
758,Other Truck,587,1996,CONDOR,White,2/2/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
759,Utility,587,1998,NAVARA,White,1/11/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
760,Saloon,548,2001,VX COMMODORE,White,3/16/2022,115,Otago,New Zealand,246000,7.89,Holden,Standard
761,Utility,548,2002,VU UTILITY,Blue,1/21/2022,103,Waikato,New Zealand,513800,21.5,Holden,Standard
762,Saloon,587,1997,CEFIRO,Blue,2/18/2022,106,Hawke's Bay,New Zealand,182700,12.92,Nissan,Standard
763,Stationwagon,548,2001,VX COMMODORE,Blue,12/27/2021,103,Waikato,New Zealand,513800,21.5,Holden,Standard
764,Utility,580,2002,TRITON,Silver,12/30/2021,101,Northland,New Zealand,201500,16.11,Mitsubishi,Standard
765,Utility,548,2001,RODEO 4X2,White,1/28/2022,107,Taranaki,New Zealand,127300,17.55,Holden,Standard
766,Utility,540,2001,COURIER,White,2/5/2022,102,Auckland,New Zealand,1695200,343.09,Ford,Standard
767,Stationwagon,610,1994,IMPREZA,Silver,3/31/2022,102,Auckland,New Zealand,1695200,343.09,Subaru,Standard
768,Hatchback,540,2001,KA,Blue,1/30/2022,114,Canterbury,New Zealand,655000,14.72,Ford,Standard
769,Light Van,619,2002,HIACE,Green,11/3/2021,109,Wellington,New Zealand,543500,67.52,Toyota,Standard
770,Light Van,619,1996,HIACE,White,11/4/2021,104,Bay of Plenty,New Zealand,347700,28.8,Toyota,Standard
771,Saloon,587,2002,PRIMERA,Green,12/17/2021,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
772,Saloon,548,2002,VX COMMODORE,Silver,11/2/2021,101,Northland,New Zealand,201500,16.11,Holden,Standard
773,Saloon,548,2002,VX COMMODORE,Red,12/28/2021,106,Hawke's Bay,New Zealand,182700,12.92,Holden,Standard
774,Stationwagon,540,2002,ESCAPE,Red,12/27/2021,106,Hawke's Bay,New Zealand,182700,12.92,Ford,Standard
775,Light Van,619,1996,HIACE,White,3/11/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
776,Utility,580,2001,L200,Grey,2/22/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
777,Saloon,540,2002,FALCON,Black,3/21/2022,114,Canterbury,New Zealand,655000,14.72,Ford,Standard
778,Hatchback,619,2002,ECHO,Red,10/18/2021,102,Auckland,New Zealand,1695200,343.09,Toyota,Standard
779,Hatchback,619,2015,AQUA,White,3/17/2022,109,Wellington,New Zealand,543500,67.52,Toyota,Standard
780,Stationwagon,556,1992,BIGHORN,Green,2/23/2022,102,Auckland,New Zealand,1695200,343.09,Isuzu,Standard
781,Utility,540,2002,COURIER,Blue,3/11/2022,114,Canterbury,New Zealand,655000,14.72,Ford,Standard
782,Stationwagon,587,1992,SAFARI,Gold,1/20/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
783,Light Van,555,2002,H100,White,10/17/2021,102,Auckland,New Zealand,1695200,343.09,Hyundai,Standard
784,Utility,576,2002,BOUNTY,Red,1/2/2022,104,Bay of Plenty,New Zealand,347700,28.8,Mazda,Standard
785,Utility,576,2002,BOUNTY,Red,1/12/2022,104,Bay of Plenty,New Zealand,347700,28.8,Mazda,Standard
786,Stationwagon,540,2002,ESCAPE,Silver,2/28/2022,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
787,Saloon,587,1996,PULSAR,Grey,11/25/2021,105,Gisborne,New Zealand,52100,6.21,Nissan,Standard
788,Light Van,619,2002,HIACE,White,2/20/2022,109,Wellington,New Zealand,543500,67.52,Toyota,Standard
789,Stationwagon,610,2002,LEGACY,Blue,1/22/2022,115,Otago,New Zealand,246000,7.89,Subaru,Standard
790,Utility,540,2002,COURIER,Silver,3/12/2022,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
791,Utility,576,2002,BOUNTY,White,12/29/2021,106,Hawke's Bay,New Zealand,182700,12.92,Mazda,Standard
792,Utility,540,2002,COURIER,Silver,1/1/2022,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
793,Stationwagon,580,1999,MIRAGE,Silver,10/13/2021,111,Nelson,New Zealand,54500,129.15,Mitsubishi,Standard
794,Utility,576,2002,BOUNTY,Red,11/14/2021,104,Bay of Plenty,New Zealand,347700,28.8,Mazda,Standard
795,Utility,540,2002,COURIER,White,11/16/2021,104,Bay of Plenty,New Zealand,347700,28.8,Ford,Standard
796,Utility,576,2002,BOUNTY,Red,11/22/2021,104,Bay of Plenty,New Zealand,347700,28.8,Mazda,Standard
797,Hatchback,633,2002,POLO,Blue,1/8/2022,102,Auckland,New Zealand,1695200,343.09,Volkswagen,Standard
798,Utility,587,1990,NAVARA,Green,11/5/2021,114,Canterbury,New Zealand,655000,14.72,Nissan,Standard
799,Saloon,587,1997,LAUREL,Grey,2/28/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
800,Saloon,587,1995,CEFIRO,Brown,4/3/2022,105,Gisborne,New Zealand,52100,6.21,Nissan,Standard
801,Saloon,512,2000,318I,Silver,3/25/2022,105,Gisborne,New Zealand,52100,6.21,BMW,Luxury
802,Hatchback,550,1995,CIVIC,Blue,10/10/2021,105,Gisborne,New Zealand,52100,6.21,Honda,Standard
803,Utility,540,2002,COURIER,White,2/14/2022,105,Gisborne,New Zealand,52100,6.21,Ford,Standard
804,Other Truck,576,1990,TITAN,White,2/28/2022,101,Northland,New Zealand,201500,16.11,Mazda,Standard
805,Utility,587,1995,DATSUN,White,10/29/2021,114,Canterbury,New Zealand,655000,14.72,Nissan,Standard
806,Saloon,587,1999,PULSAR,Silver,3/15/2022,103,Waikato,New Zealand,513800,21.5,Nissan,Standard
807,Saloon,580,2002,DIAMANTE,Cream,3/1/2022,101,Northland,New Zealand,201500,16.11,Mitsubishi,Standard
808,Utility,619,2002,HILUX,Red,12/3/2021,104,Bay of Plenty,New Zealand,347700,28.8,Toyota,Standard
809,Stationwagon,610,1993,LEGACY,Red,10/8/2021,109,Wellington,New Zealand,543500,67.52,Subaru,Standard
810,Stationwagon,619,1995,SURF,Red,1/15/2022,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
811,Saloon,548,2002,VX COMMODORE,Silver,12/9/2021,101,Northland,New Zealand,201500,16.11,Holden,Standard
812,Stationwagon,610,2002,OUTBACK,Blue,12/4/2021,101,Northland,New Zealand,201500,16.11,Subaru,Standard
813,Stationwagon,619,1996,LANDCRUISER,Blue,11/5/2021,114,Canterbury,New Zealand,655000,14.72,Toyota,Standard
814,Sports Car,587,1992,SKYLINE,Grey,1/23/2022,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
815,Utility,540,2002,COURIER,White,1/14/2022,114,Canterbury,New Zealand,655000,14.72,Ford,Standard
816,Stationwagon,587,1996,WINGROAD,Blue,12/28/2021,102,Auckland,New Zealand,1695200,343.09,Nissan,Standard
817,Stationwagon,619,1997,HILUX,Red,11/17/2021,109,Wellington,New Zealand,543500,67.52,Toyota,Standard
818,Saloon,548,2002,VX COMMODORE,White,3/23/2022,114,Canterbury,New Zealand,655000,14.72,Holden,Standard
819,Saloon,540,1963,ANGLIA,Blue,2/21/2022,109,Wellington,New Zealand,543500,67.52,Ford,Standard
820,Saloon,580,2002,DIAMANTE,Silver,4/2/2022,102,Auckland,New Zealand,1695200,343.09,Mitsubishi,Standard
821,Saloon,548,2002,VX COMMODORE,Grey,4/5/2022,102,Auckland,New Zealand,1695200,343.09,Holden,Standard
822,Utility,540,2002,COURIER,White,3/19/2022,106,Hawke's Bay,New Zealand,182700,12.92,Ford,Standard
823,Stationwagon,540,2002,EXPLORER,Grey,2/23/2022,102,Auckland,New Zealand,1695200,343.09,Ford,Standard
824,Saloon,550,2003,CIVIC,Green,3/30/2022,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
825,Stationwagon,587,1989,SAFARI,Grey,1/27/2022,114,Canterbury,New Zealand,655000,14.72,Nissan,Standard
826,Stationwagon,577,2002,ML,Silver,3/30/2022,101,Northland,New Zealand,201500,16.11,Mercedes-Benz,Luxury
827,Utility,576,2002,BOUNTY,White,10/11/2021,104,Bay of Plenty,New Zealand,347700,28.8,Mazda,Standard
828,Flat Deck Truck,531,2002,DELTA,White,2/1/2022,102,Auckland,New Zealand,1695200,343.09,Daihatsu,Standard
829,Stationwagon,611,1991,ESCUDO,Blue,12/14/2021,114,Canterbury,New Zealand,655000,14.72,Suzuki,Standard
830,Trailer,538,2003,BRENT SMITH TRAILERS,Silver,2/28/2022,103,Waikato,New Zealand,513800,21.5,Factory Built,Standard
831,Roadbike,611,2007,GSF,Blue,3/2/2022,109,Wellington,New Zealand,543500,67.52,Suzuki,Standard
832,Moped,585,2015,ZNEN,Red,2/10/2022,102,Auckland,New Zealand,1695200,343.09,Moped,Standard
833,Roadbike,550,2015,GLH,Red,11/14/2021,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
834,Roadbike,565,2015,200,White,2/28/2022,109,Wellington,New Zealand,543500,67.52,KTM,Standard
835,Roadbike,545,2014,VRSCDX,Red,1/12/2022,104,Bay of Plenty,New Zealand,347700,28.8,Harley Davidson,Standard
836,Moped,563,2008,VENUS 50,Black,2/6/2022,114,Canterbury,New Zealand,655000,14.72,Keeway,Standard
837,Moped,611,2014,UZ,Yellow,11/6/2021,109,Wellington,New Zealand,543500,67.52,Suzuki,Standard
838,Roadbike,550,2017,CB,Yellow,2/3/2022,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
839,Moped,617,2017,ROMA,Blue,11/13/2021,114,Canterbury,New Zealand,655000,14.72,TNT Motor,Standard
840,Moped,611,2003,VERDE,Grey,12/15/2021,102,Auckland,New Zealand,1695200,343.09,Suzuki,Standard
841,Roadbike,512,2017,G310,White,10/7/2021,102,Auckland,New Zealand,1695200,343.09,BMW,Luxury
842,Moped,617,2017,ROMA,Red,3/21/2022,114,Canterbury,New Zealand,655000,14.72,TNT Motor,Standard
843,Roadbike,553,2017,FE,White,12/29/2021,109,Wellington,New Zealand,543500,67.52,Husqvarna,Standard
844,Tractor,560,2017,6140M,Green,1/27/2022,106,Hawke's Bay,New Zealand,182700,12.92,John Deere,Standard
845,Roadbike,550,2017,GLC,Red,4/4/2022,103,Waikato,New Zealand,513800,21.5,Honda,Standard
846,Moped,594,2017,ZIP,White,12/23/2021,102,Auckland,New Zealand,1695200,343.09,Piaggio,Standard
847,Moped,594,2018,ZIP,White,12/18/2021,111,Nelson,New Zealand,54500,129.15,Piaggio,Standard
848,Moped,538,2018,ARIIC,White,12/12/2021,114,Canterbury,New Zealand,655000,14.72,Factory Built,Standard
849,Roadbike,611,2010,DL650,Black,3/17/2022,101,Northland,New Zealand,201500,16.11,Suzuki,Standard
850,Roadbike,636,2018,YZF,Blue,2/24/2022,114,Canterbury,New Zealand,655000,14.72,Yamaha,Standard
851,Moped,617,2018,ROMA,Black,1/18/2022,102,Auckland,New Zealand,1695200,343.09,TNT Motor,Standard
852,Moped,550,2005,TODAY,Silver,1/30/2022,103,Waikato,New Zealand,513800,21.5,Honda,Standard
853,Roadbike,565,2019,690,Orange,12/16/2021,102,Auckland,New Zealand,1695200,343.09,KTM,Standard
854,Moped,541,2015,CICLONE,Red,12/16/2021,102,Auckland,New Zealand,1695200,343.09,Forza,Standard
855,All Terrain Vehicle,636,2014,YXM700DE,Blue,3/22/2022,101,Northland,New Zealand,201500,16.11,Yamaha,Standard
856,Roadbike,636,2016,YZF,Red,2/15/2022,102,Auckland,New Zealand,1695200,343.09,Yamaha,Standard
857,All Terrain Vehicle,550,2011,TRX500FM,Red,11/30/2021,107,Taranaki,New Zealand,127300,17.55,Honda,Standard
858,Roadbike,536,2003,ST4,Red,11/19/2021,101,Northland,New Zealand,201500,16.11,Ducati,Standard
859,Roadbike,545,2017,DYNA,Black,1/13/2022,104,Bay of Plenty,New Zealand,347700,28.8,Harley Davidson,Standard
860,Roadbike,601,2017,CLASSIC,Green,1/7/2022,109,Wellington,New Zealand,543500,67.52,Royal Enfield,Standard
861,Roadbike,611,2017,GN125H,Red,4/1/2022,102,Auckland,New Zealand,1695200,343.09,Suzuki,Standard
862,Roadbike,636,2017,MT-07,Silver,12/20/2021,116,Southland,New Zealand,102400,3.28,Yamaha,Standard
863,Moped,538,2018,ARIIC,Black,3/2/2022,114,Canterbury,New Zealand,655000,14.72,Factory Built,Standard
864,Moped,502,2018,GTA-50,Black,12/27/2021,102,Auckland,New Zealand,1695200,343.09,ADLY,Standard
865,Roadbike,636,2018,YZF,White,4/2/2022,102,Auckland,New Zealand,1695200,343.09,Yamaha,Standard
866,Moped,638,2018,ZN50QT-51A,Black,2/25/2022,101,Northland,New Zealand,201500,16.11,Znen,Standard
867,Moped,617,2018,ROMA,Black,11/5/2021,102,Auckland,New Zealand,1695200,343.09,TNT Motor,Standard
868,Roadbike,545,2007,VRSCDX,Black,4/2/2022,102,Auckland,New Zealand,1695200,343.09,Harley Davidson,Standard
869,Roadbike,636,2019,MT-03,Blue,12/18/2021,102,Auckland,New Zealand,1695200,343.09,Yamaha,Standard
870,Roadbike,611,2019,UK,White,2/16/2022,109,Wellington,New Zealand,543500,67.52,Suzuki,Standard
871,Roadbike,545,2019,TOURING,Black,1/1/2022,104,Bay of Plenty,New Zealand,347700,28.8,Harley Davidson,Standard
872,Moped,617,2019,ROMA,Black,11/28/2021,102,Auckland,New Zealand,1695200,343.09,TNT Motor,Standard
873,Roadbike,545,2011,NIGHT ROD,Black,1/26/2022,102,Auckland,New Zealand,1695200,343.09,Harley Davidson,Standard
874,Trailer - Heavy,608,2003,SBSK339C,Blue,2/21/2022,114,Canterbury,New Zealand,655000,14.72,Steelbro,Standard
875,Roadbike,629,2015,SPRINT,White,3/30/2022,102,Auckland,New Zealand,1695200,343.09,Vespa,Standard
876,Roadbike,636,2016,YZF,Blue,12/5/2021,102,Auckland,New Zealand,1695200,343.09,Yamaha,Standard
877,Roadbike,603,2016,TL,Grey,2/7/2022,102,Auckland,New Zealand,1695200,343.09,Scomadi,Standard
878,Moped,585,2016,EURO 50,Black,3/4/2022,107,Taranaki,New Zealand,127300,17.55,Moped,Standard
879,Moped,636,2006,VCV50,Silver,3/19/2022,105,Gisborne,New Zealand,52100,6.21,Yamaha,Standard
880,Roadbike,566,2016,LIKE,Black,2/26/2022,102,Auckland,New Zealand,1695200,343.09,Kymco,Standard
881,Roadbike,554,2016,GD250N,Red,1/26/2022,109,Wellington,New Zealand,543500,67.52,Hyosung,Standard
882,Moped,505,2017,SR MOTARD,Grey,12/22/2021,102,Auckland,New Zealand,1695200,343.09,Aprilia,Standard
883,Roadbike,611,2004,GN125E,Black,4/3/2022,102,Auckland,New Zealand,1695200,343.09,Suzuki,Standard
884,Roadbike,611,2018,UK,White,4/5/2022,102,Auckland,New Zealand,1695200,343.09,Suzuki,Standard
885,Roadbike,545,1988,883,Red,3/4/2022,114,Canterbury,New Zealand,655000,14.72,Harley Davidson,Standard
886,Roadbike,561,2016,KL,Green,11/21/2021,109,Wellington,New Zealand,543500,67.52,Kawasaki,Standard
887,Roadbike,636,2018,YZF,White,2/1/2022,102,Auckland,New Zealand,1695200,343.09,Yamaha,Standard
888,Moped,617,2019,ROMA,Black,10/16/2021,109,Wellington,New Zealand,543500,67.52,TNT Motor,Standard
889,Roadbike,550,2019,C,Red,1/7/2022,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
890,Roadbike,550,2012,CRF,White,11/17/2021,109,Wellington,New Zealand,543500,67.52,Honda,Standard
891,Roadbike,550,2000,HORNET,Blue,1/4/2022,102,Auckland,New Zealand,1695200,343.09,Honda,Standard
892,Roadbike,565,2019,690 SMC,White,2/5/2022,109,Wellington,New Zealand,543500,67.52,KTM,Standard
893,Roadbike,629,2013,LX,White,10/17/2021,102,Auckland,New Zealand,1695200,343.09,Vespa,Standard
894,Roadbike,611,2019,GSX150,Blue,2/4/2022,102,Auckland,New Zealand,1695200,343.09,Suzuki,Standard
895,Roadbike,611,2010,GN125H,Black,3/25/2022,102,Auckland,New Zealand,1695200,343.09,Suzuki,Standard
896,Moped,613,2011,FIDDLE,Red,10/28/2021,114,Canterbury,New Zealand,655000,14.72,SYM,Standard
897,Roadbike,611,2015,AN125,Red,1/4/2022,102,Auckland,New Zealand,1695200,343.09,Suzuki,Standard
898,Moped,611,2016,UZ50,Brown,11/23/2021,103,Waikato,New Zealand,513800,21.5,Suzuki,Standard
899,Moped,585,2005,DD50,Black,12/15/2021,104,Bay of Plenty,New Zealand,347700,28.8,Moped,Standard
900,Moped,538,2016,SHENKE,Black,12/10/2021,103,Waikato,New Zealand,513800,21.5,Factory Built,Standard
901,Roadbike,561,2009,ZX,Black,2/7/2022,109,Wellington,New Zealand,543500,67.52,Kawasaki,Standard
902,Moped,538,2017,NIU,White,3/6/2022,102,Auckland,New Zealand,1695200,343.09,Factory Built,Standard
903,Roadbike,611,2016,GN125H,Black,2/25/2022,102,Auckland,New Zealand,1695200,343.09,Suzuki,Standard
904,Roadbike,611,2016,SV650UA,Black,10/23/2021,109,Wellington,New Zealand,543500,67.52,Suzuki,Standard
905,Roadbike,565,2017,RC,White,10/20/2021,114,Canterbury,New Zealand,655000,14.72,KTM,Standard
906,Moped,617,2017,ROMA,White,3/7/2022,102,Auckland,New Zealand,1695200,343.09,TNT Motor,Standard
907,Roadbike,636,2005,MAJESTY,White,2/13/2022,102,Auckland,New Zealand,1695200,343.09,Yamaha,Standard
908,Roadbike,545,2017,STREET,Red,1/29/2022,102,Auckland,New Zealand,1695200,343.09,Harley Davidson,Standard
